0.885834,0.594276,0.230889,0.502815,0.240307,0.572672,0.694617,0.947973,0.139564,0.566850,0.396254,0.897915,0.346820,0.350412,0.111058,0.439983,0.885183,0.806704,0.632368,0.499520,0.165235,0.034006,0.227979,0.966930,0.745159,0.508634,0.979309,0.154968,0.423114,0.161219,0.051093,0.308948,0.755495,0.281981,0.811763,0.854654,0.506380,0.943775,0.073230,0.340029,0.892132,0.420050,0.690441,0.003191,0.860033,0.575623,0.809895,0.492400,0.075144,0.975130,0.526406,0.303123,0.942060,0.271565,0.811757,0.921369,0.426533,0.234870,0.082587,0.477626,0.543819,0.838082,0.759607,0.355582,0.833885,0.614261,0.861961,0.777660,0.608479,0.935191,0.117689,0.500611,0.355241,0.808129,0.503801,0.215273,0.383753,0.313696,0.707673,0.458896,0.288827,0.234079,0.762019,0.230887,0.505644,0.573776,0.152255,0.932177,0.808646,0.234843,0.409803,0.352465,0.072925,0.169411,0.708047,0.906810,0.783672,0.570008,0.684470,0.392151,
0.505199,0.802158,0.892761,0.860439,0.610288,0.396563,0.075713,0.710259,0.783386,0.452937,0.017465,0.214956,0.229973,0.523109,0.788732,0.382228,0.455287,0.597379,0.617071,0.865090,0.949844,0.689996,0.034501,0.657890,0.596806,0.818173,0.227898,0.281275,0.210323,0.733097,0.083434,0.103084,0.593536,0.693722,0.499647,0.669249,0.687762,0.209906,0.452635,0.140699,0.208992,0.470100,0.355656,0.438965,0.144388,0.821193,0.448496,0.741767,0.438264,0.313585,0.691610,0.128260,0.348086,0.349500,0.725065,0.166259,0.577398,0.006340,0.376582,0.310495,0.089774,0.479666,0.904031,0.783496,0.979313,0.573279,0.471258,0.189220,0.025914,0.611957,0.398212,0.496014,0.967613,0.837177,0.489223,0.112001,0.658370,0.937718,0.853768,0.096633,0.251304,0.545378,0.224893,0.599390,0.894878,0.949958,0.765649,0.472277,0.956299,0.142231,0.782772,0.046073,0.621897,0.686802,0.829568,0.601210,0.260082,0.300826,0.790430,0.285996,
0.912784,0.188642,0.782009,0.880397,0.025819,0.271232,0.684188,0.208950,0.846166,0.780822,0.460254,0.391543,0.005715,0.059644,0.286422,0.955673,0.825293,0.758698,0.911971,0.967524,0.541470,0.958044,0.589420,0.228272,0.787612,0.190631,0.488354,0.088439,0.774349,0.001223,0.169703,0.556359,0.881620,0.195522,0.827591,0.874017,0.879710,0.036541,0.720183,0.660532,0.496795,0.111726,0.666246,0.556439,0.398148,0.621919,0.381732,0.156846,0.533890,0.349256,0.698316,0.491934,0.938676,0.926589,0.279547,0.129307,0.414943,0.367986,0.110368,0.189292,0.369208,0.280071,0.745651,0.250828,0.475592,0.573241,0.124845,0.355302,0.609782,0.845028,0.015834,0.106577,0.956755,0.682080,0.663016,0.354903,0.303999,0.044748,0.511749,0.837889,0.394004,0.210066,0.329823,0.332680,0.136654,0.609370,0.461987,0.551597,0.977356,0.572355,0.740889,0.346564,0.852425,0.486540,0.597392,0.328017,0.059781,0.722238,0.683320,0.669563,
0.567266,0.699153,0.776140,0.524021,0.381233,0.439156,0.878924,0.685232,0.483904,0.390673,0.523121,0.877908,0.600739,0.852944,0.210588,0.737393,0.462315,0.672575,0.288990,0.439671,0.244930,0.029879,0.786235,0.097355,0.516419,0.383627,0.425372,0.576200,0.105865,0.108692,0.245763,0.673131,0.807845,0.021902,0.197152,0.189078,0.461058,0.076076,0.874310,0.944963,0.466749,0.397431,0.822871,0.067488,0.250376,0.033459,0.804881,0.712690,0.706034,0.093872,0.152361,0.950964,0.123751,0.938596,0.048319,0.640170,0.322223,0.473692,0.216370,0.428087,0.582384,0.462132,0.101218,0.390229,0.484035,0.298370,0.579307,0.945093,0.374446,0.453618,0.890056,0.841194,0.851049,0.712927,0.908682,0.101424,0.746386,0.713564,0.814115,0.452420,0.807435,0.966475,0.403384,0.931186,0.905071,0.451704,0.571356,0.227294,0.925395,0.787726,0.655381,0.507779,0.249859,0.756599,0.898008,0.733893,0.054969,0.477316,0.678986,0.429415,
0.930933,0.569042,0.270609,0.781982,0.281969,0.179292,0.883406,0.028354,0.892855,0.697521,0.480775,0.700291,0.663996,0.884159,0.631477,0.569067,0.335863,0.202834,0.796361,0.261258,0.451742,0.769037,0.240419,0.208342,0.667046,0.974312,0.263311,0.144361,0.653298,0.692726,0.075294,0.222340,0.963335,0.857276,0.504308,0.142627,0.740682,0.532663,0.035483,0.438203,0.013437,0.735773,0.102200,0.897597,0.367251,0.671267,0.233459,0.570085,0.467628,0.494718,0.560645,0.919371,0.263755,0.801063,0.127713,0.930801,0.775375,0.391024,0.075162,0.428673,0.083750,0.150456,0.651013,0.047085,0.007733,0.155321,0.189712,0.748415,0.687984,0.225195,0.186618,0.701421,0.960968,0.288818,0.599018,0.328219,0.960085,0.832477,0.898304,0.427714,0.327195,0.458948,0.347084,0.590950,0.260012,0.474797,0.521750,0.035387,0.865821,0.596913,0.464060,0.949570,0.747369,0.115073,0.755102,0.270394,0.186367,0.503517,0.958377,0.411562,
0.690135,0.659798,0.372530,0.978953,0.258816,0.700749,0.939038,0.091293,0.599052,0.366752,0.418488,0.058000,0.713836,0.009437,0.318012,0.188633,0.531188,0.353399,0.054454,0.128100,0.817459,0.004024,0.875469,0.932532,0.000680,0.630571,0.202925,0.187047,0.134088,0.161303,0.598609,0.824223,0.821101,0.971139,0.803176,0.079917,0.671887,0.742214,0.171210,0.270939,0.108965,0.589698,0.328940,0.822801,0.599135,0.646952,0.011435,0.130323,0.000351,0.065888,0.258423,0.817810,0.069913,0.133892,0.750341,0.070592,0.764463,0.953267,0.257639,0.898551,0.114569,0.856248,0.722773,0.935671,0.827387,0.525949,0.015588,0.499274,0.268163,0.186798,0.770213,0.377128,0.776496,0.099153,0.199929,0.375631,0.746105,0.211364,0.505954,0.746455,0.277252,0.764377,0.564265,0.347165,0.898269,0.314607,0.417758,0.662732,0.267873,0.675397,0.561283,0.382443,0.531645,0.284056,0.318113,0.359032,0.810005,0.333701,0.858305,0.078168,
0.520499,0.628518,0.455296,0.296995,0.727671,0.655225,0.672626,0.473776,0.866589,0.178579,0.220231,0.143842,0.942956,0.784496,0.491007,0.841225,0.099103,0.908765,0.503957,0.366976,0.584161,0.065240,0.749419,0.115806,0.349296,0.067532,0.474838,0.159301,0.401234,0.333143,0.237469,0.921733,0.961661,0.692765,0.218728,0.689332,0.347990,0.891354,0.163108,0.214579,0.069933,0.383339,0.358421,0.012889,0.167835,0.849428,0.854114,0.266938,0.758193,0.358071,0.633914,0.342354,0.423311,0.383334,0.458161,0.772607,0.450866,0.932998,0.931908,0.852100,0.266142,0.169377,0.773833,0.227803,0.862142,0.917135,0.210132,0.883914,0.080243,0.424711,0.953847,0.463582,0.783133,0.966737,0.631417,0.632561,0.820851,0.898355,0.390754,0.178922,0.532269,0.733108,0.602233,0.915603,0.191269,0.374841,0.366469,0.124267,0.306749,0.218569,0.390409,0.476126,0.618212,0.338268,0.535347,0.548400,0.868876,0.615590,0.973111,0.822723,
0.079171,0.756244,0.789460,0.710588,0.388805,0.610310,0.608943,0.779558,0.789233,0.141212,0.512666,0.391466,0.056815,0.703935,0.766306,0.423284,0.828202,0.073055,0.641853,0.218611,0.549181,0.634254,0.836822,0.887449,0.619215,0.372169,0.435849,0.488091,0.408961,0.310814,0.066930,0.165205,0.100273,0.777518,0.554009,0.710584,0.386461,0.333568,0.499816,0.527674,0.846234,0.891282,0.584489,0.550169,0.657589,0.007773,0.378371,0.730644,0.649626,0.596982,0.279825,0.283879,0.433804,0.167275,0.903095,0.805973,0.603124,0.391185,0.793732,0.012085,0.701999,0.860662,0.177290,0.802272,0.638181,0.731299,0.512856,0.024642,0.064867,0.012672,0.552316,0.911101,0.903955,0.136805,0.461270,0.561543,0.144578,0.839641,0.292187,0.794204,0.436622,0.572013,0.078083,0.870427,0.739288,0.676400,0.342412,0.372363,0.470132,0.354497,0.074362,0.330795,0.531787,0.876635,0.968976,0.263086,0.389491,0.327952,0.402163,0.545934,
0.239053,0.306118,0.682740,0.700323,0.867661,0.827318,0.539963,0.159849,0.621522,0.976586,0.731861,0.699605,0.847012,0.471149,0.680783,0.523412,0.813561,0.053146,0.168058,0.127509,0.324339,0.699845,0.004143,0.293315,0.962931,0.393634,0.286933,0.290883,0.795798,0.832867,0.529936,0.101916,0.515607,0.230259,0.969577,0.342925,0.770222,0.129425,0.964447,0.746808,0.861287,0.664052,0.593820,0.332436,0.344835,0.117232,0.145997,0.397981,0.110777,0.314055,0.525489,0.435116,0.013900,0.529633,0.728431,0.976831,0.923267,0.015364,0.267714,0.719065,0.848231,0.797650,0.820980,0.363838,0.027909,0.790557,0.706763,0.798131,0.919983,0.671210,0.544939,0.781269,0.335261,0.138759,0.113705,0.680096,0.255991,0.259702,0.078077,0.366768,0.573756,0.603566,0.801884,0.587656,0.133199,0.530314,0.564487,0.056466,0.545678,0.832201,0.775530,0.393909,0.629851,0.596510,0.757747,0.657760,0.387068,0.464510,0.455892,0.307050,
0.135720,0.000831,0.088319,0.470981,0.139590,0.202024,0.151077,0.395581,0.461726,0.229154,0.762349,0.035482,0.832720,0.564233,0.623138,0.965918,0.094547,0.187625,0.022384,0.640225,0.019826,0.797914,0.034134,0.649677,0.394425,0.791882,0.307438,0.781492,0.256392,0.763329,0.088542,0.392112,0.764160,0.176862,0.863093,0.903750,0.378886,0.014169,0.299331,0.840612,0.243323,0.061680,0.876094,0.076042,0.625912,0.499232,0.041961,0.720459,0.686857,0.064345,0.360685,0.706683,0.862259,0.394819,0.356360,0.256683,0.186701,0.663797,0.038176,0.443093,0.427127,0.126718,0.835204,0.191287,0.303580,0.698297,0.095037,0.682466,0.712466,0.394368,0.523078,0.955789,0.456048,0.399171,0.031832,0.081960,0.898403,0.073792,0.802420,0.585260,0.138137,0.163104,0.291943,0.000396,0.557923,0.648303,0.257079,0.744624,0.312100,0.295255,0.187717,0.739227,0.421973,0.022921,0.930514,0.725553,0.721218,0.025551,0.408019,0.433684,
